Niche,Macro_Category,Tender_Count,Unique_Buyers,Source_Count,Country_Count,Median_Lean_Fit,Recent_12m_Share_Pct,AI_Leverage,Subcontractability,Remote_Feasibility,Low_Entry_Burden,Low_Execution_Pain,Margin_Potential,Repeat_Tenders,Repeat_Buyers,Repeat_Tender_Share_Pct,Volume_Pct,Buyer_Breadth_Pct,Repeat_Pct,Recency_Pct,Lean_Pct,Discovery_Score,Easy_Money_Proxy,AI_Leverage_Score,Middleman_Proxy,Score_Contract,Derived_Status,Award_Count,Tender_Award_Linkage_Pct,Award_Value_Coverage_Pct,Bidder_Count_Coverage_Pct,Median_Bidder_Count,Single_Bid_Share_Pct,Competition_Opportunity_Score,Known_Value_Awards,Currency_Cohorts,Relative_Value_Score,Observed_Suppliers,Top_Supplier_Share_Pct,Supplier_HHI,Supplier_Fragmentation_Score,Award_Evidence_Score,Enriched_Opportunity_Score,Easy_Money_Enriched_Score,Expected_Profit_Proxy,AI_Leverage_Enriched_Score,Middleman_Enriched_Score,Enrichment_Contract,Enriched_Status
Transcription / minutes,VIDEO_AUDIO,16816,1358,9,60,90.0,32.07659372026641,0.96,0.96,0.99,0.95,0.96,0.9,2833,212,16.847050428163655,1.0,0.9148936170212766,0.2127659574468085,0.44680851063829785,0.9574468085106383,78.79510638297873,88.62765957446808,88.05106382978724,86.42659574468084,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,7862,16.680542340627973,73.03485118290511,67.08216738743322,1.0,47.95221843003413,84.38566552901024,5742,13,42.76772572978266,2133,6.7252553533468165,0.011580386905140067,96.05835297806959,48.707322507352686,74.7310465799334,84.9018310692052,77.47529741066799,78.92483621858712,77.06901364205217,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Labels / stickers / QR materials,PRINT_BROKERAGE,237,143,8,24,20.0,36.708860759493675,0.28,0.99,0.92,0.9,0.92,0.78,51,7,21.518987341772153,0.6170212765957447,0.6170212765957447,0.2765957446808511,0.8085106382978723,0.14893617021276595,57.793723404255324,85.9159574468085,44.76170212765958,81.53617021276595,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,99,36.28691983122363,73.73737373737374,51.515151515151516,3.0,15.686274509803921,53.705882352941174,70,5,69.40125824479624,64,7.777777777777778,0.023950617283950634,94.91358024691358,52.090525508247026,62.14411120953904,77.44104265419466,76.66814004521456,49.71849473678762,78.10910995053337,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Website maintenance / content updates,WEB_DIGITAL,220,153,8,24,20.0,30.454545454545457,0.7,0.82,0.95,0.82,0.82,0.82,52,11,23.636363636363637,0.574468085106383,0.6595744680851063,0.3191489361702128,0.3617021276595745,0.14893617021276595,55.3913829787234,78.94148936170212,64.27446808510638,75.3872340425532,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,112,44.09090909090909,66.07142857142857,42.857142857142854,1.0,50.0,85.0,65,4,54.88047237139164,83,6.593406593406594,0.0183525875833568,95.78566732412887,50.314935064935064,65.02207583073009,79.81716275404901,75.97820610185653,64.23994526852997,71.84383322227471,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Website design / redesign,WEB_DIGITAL,8599,2709,9,57,85.0,35.608791719967435,0.75,0.85,0.95,0.82,0.78,0.82,4899,379,56.97174090010466,0.9787234042553191,0.9787234042553191,0.9148936170212766,0.7446808510638298,0.9148936170212766,89.27563829787233,84.34893617021277,85.35425531914893,85.73617021276596,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,5305,40.46982207233399,79.96229971724787,48.50141376060321,3.0,23.241352506801398,55.972405752040416,4239,12,60.98915056981797,3463,15.59048001606749,0.02526326565461792,90.94159670923537,54.72704287228892,76.81118469935492,76.7003398376393,74.55943583575855,77.22994402769542,79.44374718192299,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Microsites / campaign landing pages,WEB_DIGITAL,12,10,5,10,82.0,8.333333333333332,0.82,0.88,0.98,0.88,0.86,0.86,3,1,25.0,0.06382978723404255,0.06382978723404255,0.3617021276595745,0.0425531914893617,0.7659574468085106,42.32255319148936,83.81702127659575,51.351063829787236,74.15531914893617,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,10,58.333333333333336,60.0,60.0,2.0,50.0,74.5,,,50.0,7,20.0,0.16000000000000003,82.0,59.333333333333336,54.72794326241135,79.232695035461,74.11095744680851,53.862411347517735,69.83429078014186,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Data entry / back-office processing,DATA_ADMIN,90,46,9,18,60.0,28.888888888888886,0.94,0.95,0.99,0.94,0.94,0.88,37,3,41.111111111111114,0.3617021276595745,0.3404255319148936,0.7021276595744681,0.1702127659574468,0.40425531914893614,57.256170212765944,92.52127659574467,70.46170212765958,84.52553191489362,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,65,50.0,75.38461538461539,61.53846153846154,9.0,27.500000000000004,0.0,49,4,76.26242481087911,47,11.864406779661017,0.03418557885665038,92.35851766733697,61.07692307692307,52.35714674859469,70.84817208545242,73.8839047779641,63.81640136483972,81.72450354073872,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Signage / wayfinding / vinyl,PRINT_BROKERAGE,3197,1844,9,33,15.0,29.30872693149828,0.28,0.98,0.55,0.82,0.72,0.8,1291,251,40.38160775727244,0.8936170212765957,0.9361702127659575,0.6808510638297872,0.2127659574468085,0.0,64.26010638297872,76.45851063829787,59.32340425531915,87.67021276595746,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,1487,38.94275883640913,80.09414929388029,61.26429051782112,1.0,53.238199780461024,85.97145993413831,1191,9,49.180184586820296,879,1.9607843137254908,0.0029239882681467563,98.87340842972992,57.984635478074075,69.48794548321676,79.8759476501584,73.83858470320307,60.39978843406398,80.0484703766758,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Proofreading / editing,CONTENT_DESIGN,132,67,8,17,90.0,29.545454545454547,0.86,0.92,0.99,0.92,0.93,0.82,38,8,28.78787878787879,0.46808510638297873,0.40425531914893614,0.5319148936170213,0.23404255319148937,0.9574468085106383,62.51414893617021,89.41914893617022,67.64468085106384,80.46170212765958,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,134,51.515151515151516,92.53731343283582,92.53731343283582,4.0,33.87096774193548,48.66129032258064,122,4,51.230718067575616,76,6.0606060606060606,0.022449877563513913,95.84720309152127,76.1284486657621,62.0650829851778,80.90271530971415,73.2882955020927,63.7084357714272,77.1822792688434,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Document digitization / scanning,DATA_ADMIN,8091,2212,9,75,92.0,30.255839822024473,0.72,0.95,0.55,0.84,0.82,0.82,3348,366,41.37931034482759,0.9361702127659575,0.9574468085106383,0.723404255319149,0.3404255319148936,1.0,80.84893617021277,79.63404255319149,80.91914893617022,87.90851063829787,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,6667,45.39611914472871,64.51177441127943,61.93190340482976,2.0,37.03075805279729,70.60922741583917,4295,14,50.98525939234644,2372,6.266161802733657,0.007968811803187061,96.46847850847382,56.09155100272424,74.64552787810977,77.99999576396667,73.15646170492688,74.15669345589126,80.04432377486538,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Graphic design / layout,CONTENT_DESIGN,664,471,8,27,82.0,27.86144578313253,0.82,0.92,0.98,0.92,0.88,0.84,162,29,24.397590361445783,0.8085106382978723,0.8297872340425532,0.3404255319148936,0.14893617021276595,0.7659574468085106,69.1855319148936,86.10425531914895,77.32127659574468,83.30212765957448,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,465,42.7710843373494,70.10752688172043,53.54838709677419,3.0,34.53815261044177,59.36144578313253,324,8,46.30826257917035,293,6.483790523690774,0.013593689231131275,96.07842027659805,54.20520792848815,65.72939692503307,79.06191341649695,72.8256139016244,69.71753797863448,76.1209851861076,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
